"","word","word_count","word_count_norm","on_cdi"
"5732","Nepal",31,4.09207377190596,0
"5733","object",31,4.09207377190596,0
"5734","officer",31,4.09207377190596,0
"5735","oh_no",31,4.09207377190596,0
"5736","passing",31,4.09207377190596,0
"5737","Peter_rabbit",31,4.09207377190596,0
"5738","Pig",31,4.09207377190596,0
"5739","placemat",31,4.09207377190596,0
"5740","Poppy",31,4.09207377190596,0
"5741","prepare",31,4.09207377190596,0
"5742","Ray",31,4.09207377190596,0
"5743","repair",31,4.09207377190596,0
"5744","Rogers",31,4.09207377190596,0
"5745","scene",31,4.09207377190596,0
"5746","Scuffy",31,4.09207377190596,0
"5747","settled",31,4.09207377190596,0
"5748","Seuss",31,4.09207377190596,0
"5749","shouting",31,4.09207377190596,0
"5750","singer",31,4.09207377190596,0
"5751","slimy",31,4.09207377190596,0
"5752","sloth",31,4.09207377190596,0
"5753","smelled",31,4.09207377190596,0
"5754","smush",31,4.09207377190596,0
"5755","Sophie's",31,4.09207377190596,0
"5756","Spider",31,4.09207377190596,0
"5757","sports",31,4.09207377190596,0
"5758","steel",31,4.09207377190596,0
"5759","stepsisters",31,4.09207377190596,0
"5760","Sunny",31,4.09207377190596,0
"5761","Swamp",31,4.09207377190596,0
"5762","swamps",31,4.09207377190596,0
"5763","swear",31,4.09207377190596,0
"5764","tags",31,4.09207377190596,0
"5765","Tallulah",31,4.09207377190596,0
"5766","tanker",31,4.09207377190596,0
"5767","The_great_cat_chase",31,4.09207377190596,0
"5768","throwed",31,4.09207377190596,0
"5769","tippy",31,4.09207377190596,0
"5770","twerp",31,4.09207377190596,0
"5771","understood",31,4.09207377190596,0
"5772","Usef",31,4.09207377190596,0
"5773","vinegar",31,4.09207377190596,0
"5774","violent",31,4.09207377190596,0
"5775","werewolves",31,4.09207377190596,0
"5776","x_ray",31,4.09207377190596,0
"5777","Yan",31,4.09207377190596,0
"5778","zub",31,4.09207377190596,0
"5779","almonds",30,3.96007139216706,0
"5780","Andy's",30,3.96007139216706,0
"5781","ape",30,3.96007139216706,0
"5782","Aquaman",30,3.96007139216706,0
"5783","Auntie's",30,3.96007139216706,0
"5784","binkie",30,3.96007139216706,0
"5785","binky",30,3.96007139216706,0
"5786","Blitzen",30,3.96007139216706,0
"5787","blown",30,3.96007139216706,0
"5788","Bobbie",30,3.96007139216706,0
"5789","bonked",30,3.96007139216706,0
"5790","brakes",30,3.96007139216706,0
"5791","Carolina",30,3.96007139216706,0
"5792","cassette",30,3.96007139216706,0
"5793","cast",30,3.96007139216706,0
"5794","caves",30,3.96007139216706,0
"5795","chicken's",30,3.96007139216706,0
"5796","chirp",30,3.96007139216706,0
"5797","chopping",30,3.96007139216706,0
"5798","Cod",30,3.96007139216706,0
"5799","colder",30,3.96007139216706,0
"5800","concept",30,3.96007139216706,0
"5801","daily",30,3.96007139216706,0
"5802","dede",30,3.96007139216706,0
"5803","describe",30,3.96007139216706,0
"5804","designs",30,3.96007139216706,0
"5805","doh",30,3.96007139216706,0
"5806","doorway",30,3.96007139216706,0
"5807","elves",30,3.96007139216706,0
"5808","fasten",30,3.96007139216706,0
"5809","funniest",30,3.96007139216706,0
"5810","glug",30,3.96007139216706,0
"5811","goodies",30,3.96007139216706,0
"5812","hamper",30,3.96007139216706,0
"5813","harmonica",30,3.96007139216706,0
"5814","hatched",30,3.96007139216706,0
"5815","hates",30,3.96007139216706,0
"5816","her's",30,3.96007139216706,0
"5817","hoop",30,3.96007139216706,0
"5818","hot+dog",30,3.96007139216706,0
"5819","hotdogs",30,3.96007139216706,0
"5820","ingredients",30,3.96007139216706,0
"5821","juggling",30,3.96007139216706,0
"5822","knight",30,3.96007139216706,0
"5823","kungfu",30,3.96007139216706,0
"5824","Lola",30,3.96007139216706,0
"5825","meanie",30,3.96007139216706,0
"5826","mercy",30,3.96007139216706,0
"5827","Mooshaboosh",30,3.96007139216706,0
"5828","muh",30,3.96007139216706,0
"5829","Ned",30,3.96007139216706,0
"5830","nosy",30,3.96007139216706,0
"5831","oak",30,3.96007139216706,0
"5832","organized",30,3.96007139216706,0
"5833","parachute",30,3.96007139216706,0
"5834","parrots",30,3.96007139216706,0
"5835","play+house",30,3.96007139216706,0
"5836","players",30,3.96007139216706,0
"5837","playroom",30,3.96007139216706,0
"5838","pompoms",30,3.96007139216706,0
"5839","punching",30,3.96007139216706,0
"5840","raggedy",30,3.96007139216706,0
"5841","raking",30,3.96007139216706,0
"5842","rattles",30,3.96007139216706,0
"5843","Ricky",30,3.96007139216706,0
"5844","riders",30,3.96007139216706,0
"5845","Robbie's",30,3.96007139216706,0
"5846","roosters",30,3.96007139216706,0
"5847","rrrr",30,3.96007139216706,0
"5848","Rudolf",30,3.96007139216706,0
"5849","scarecrow",30,3.96007139216706,0
"5850","scrap",30,3.96007139216706,0
"5851","seventeenth",30,3.96007139216706,0
"5852","shared",30,3.96007139216706,0
"5853","shovels",30,3.96007139216706,0
"5854","sloppy",30,3.96007139216706,0
"5855","smiles",30,3.96007139216706,0
"5856","snatch",30,3.96007139216706,0
"5857","sparkles",30,3.96007139216706,0
"5858","spike",30,3.96007139216706,0
"5859","steer",30,3.96007139216706,0
"5860","strength",30,3.96007139216706,0
"5861","summertime",30,3.96007139216706,0
"5862","Teletubbies",30,3.96007139216706,0
"5863","typewriter",30,3.96007139216706,0
"5864","uniform",30,3.96007139216706,0
"5865","United",30,3.96007139216706,0
"5866","version",30,3.96007139216706,0
"5867","Vik",30,3.96007139216706,0
"5868","wasting",30,3.96007139216706,0
"5869","wizard",30,3.96007139216706,0
"5870","woohoo",30,3.96007139216706,0
"5871","World",30,3.96007139216706,0
"5872","yellows",30,3.96007139216706,0
"5873","yoink",30,3.96007139216706,0
"5874","ada",29,3.82806901242816,0
"5875","altogether",29,3.82806901242816,0
"5876","axe",29,3.82806901242816,0
"5877","baby+doll",29,3.82806901242816,0
"5878","badada",29,3.82806901242816,0
"5879","barked",29,3.82806901242816,0
"5880","battle",29,3.82806901242816,0
"5881","Becky's",29,3.82806901242816,0
"5882","bending",29,3.82806901242816,0
"5883","boards",29,3.82806901242816,0
"5884","bravo",29,3.82806901242816,0
"5885","brr",29,3.82806901242816,0
"5886","bumblebee",29,3.82806901242816,0
"5887","camels",29,3.82806901242816,0
"5888","carpenter",29,3.82806901242816,0
"5889","cauliflower",29,3.82806901242816,0
"5890","cent",29,3.82806901242816,0
"5891","Chrissy",29,3.82806901242816,0
"5892","chubby",29,3.82806901242816,0
"5893","colander",29,3.82806901242816,0
"5894","compared",29,3.82806901242816,0
"5895","cooled",29,3.82806901242816,0
"5896","cop",29,3.82806901242816,0
"5897","crickets",29,3.82806901242816,0
"5898","Daffy",29,3.82806901242816,0
"5899","damp",29,3.82806901242816,0
"5900","determined",29,3.82806901242816,0
"5901","differently",29,3.82806901242816,0
"5902","discuss",29,3.82806901242816,0
"5903","don",29,3.82806901242816,0
"5904","Dougy",29,3.82806901242816,0
"5905","drool",29,3.82806901242816,0
"5906","ear+phones",29,3.82806901242816,0
"5907","Ed",29,3.82806901242816,0
"5908","Edward",29,3.82806901242816,0
"5909","explore",29,3.82806901242816,0
"5910","falled",29,3.82806901242816,0
"5911","fastest",29,3.82806901242816,0
"5912","Felix",29,3.82806901242816,0
"5913","gah",29,3.82806901242816,0
"5914","gather",29,3.82806901242816,0
"5915","germ",29,3.82806901242816,0
"5916","grandmother's",29,3.82806901242816,0
"5917","Hawaii",29,3.82806901242816,0
"5918","haystack",29,3.82806901242816,0
"5919","head's",29,3.82806901242816,0
"5920","highest",29,3.82806901242816,0
"5921","honest",29,3.82806901242816,0
"5922","idiot",29,3.82806901242816,0
"5923","ironing",29,3.82806901242816,0
"5924","Kentucky",29,3.82806901242816,0
"5925","Lee",29,3.82806901242816,0
"5926","letter's",29,3.82806901242816,0
"5927","lies",29,3.82806901242816,0
"5928","lolly",29,3.82806901242816,0
"5929","lumpy",29,3.82806901242816,0
"5930","mammal",29,3.82806901242816,0
"5931","Moon",29,3.82806901242816,0
"5932","Mum",29,3.82806901242816,0
"5933","Nan",29,3.82806901242816,0
"5934","Nintendo",29,3.82806901242816,0
"5935","One",29,3.82806901242816,0
"5936","Petty",29,3.82806901242816,0
"5937","phony",29,3.82806901242816,0
"5938","pitterpat",29,3.82806901242816,0
"5939","powerful",29,3.82806901242816,0
"5940","practically",29,3.82806901242816,0
"5941","pretended",29,3.82806901242816,0
"5942","raft",29,3.82806901242816,0
"5943","ribs",29,3.82806901242816,0
"5944","rocker",29,3.82806901242816,0
"5945","scab",29,3.82806901242816,0
"5946","scratches",29,3.82806901242816,0
"5947","seriously",29,3.82806901242816,0
"5948","sis",29,3.82806901242816,0
"5949","slug",29,3.82806901242816,0
"5950","softer",29,3.82806901242816,0
"5951","stale",29,3.82806901242816,0
"5952","straps",29,3.82806901242816,0
"5953","suggested",29,3.82806901242816,0
"5954","Sun",29,3.82806901242816,0
"5955","surely",29,3.82806901242816,0
"5956","sweat",29,3.82806901242816,0
"5957","tallest",29,3.82806901242816,0
"5958","Tammy",29,3.82806901242816,0
"5959","tangerine",29,3.82806901242816,0
"5960","thy",29,3.82806901242816,0
"5961","toasted",29,3.82806901242816,0
"5962","toolbox",29,3.82806901242816,0
"5963","Toy",29,3.82806901242816,0
"5964","trampoline",29,3.82806901242816,0
"5965","transformers",29,3.82806901242816,0
"5966","trapezoid",29,3.82806901242816,0
"5967","trumpet",29,3.82806901242816,0
"5968","tushy",29,3.82806901242816,0
"5969","uppy",29,3.82806901242816,0
"5970","Vermont",29,3.82806901242816,0
"5971","violet",29,3.82806901242816,0
"5972","volleyball",29,3.82806901242816,0
"5973","volume",29,3.82806901242816,0
"5974","waa",29,3.82806901242816,0
"5975","windmill",29,3.82806901242816,0
"5976","wrinkled",29,3.82806901242816,0
"5977","yai",29,3.82806901242816,0
"5978","ye",29,3.82806901242816,0
"5979","yike",29,3.82806901242816,0
"5980","yow",29,3.82806901242816,0
"5981","Yusef",29,3.82806901242816,0
"5982","Abbie",28,3.69606663268925,0
"5983","Alabama",28,3.69606663268925,0
"5984","Aladar",28,3.69606663268925,0
"5985","alouette",28,3.69606663268925,0
"5986","Ariel's",28,3.69606663268925,0
"5987","backward",28,3.69606663268925,0
"5988","bahbah",28,3.69606663268925,0
"5989","ball's",28,3.69606663268925,0
"5990","boppie",28,3.69606663268925,0
"5991","borrowed",28,3.69606663268925,0
"5992","Bubba",28,3.69606663268925,0
"5993","buns",28,3.69606663268925,0
"5994","Buster",28,3.69606663268925,0
"5995","cactus",28,3.69606663268925,0
"5996","calculator",28,3.69606663268925,0
"5997","chases",28,3.69606663268925,0
"5998","cheer",28,3.69606663268925,0
"5999","chipmunk",28,3.69606663268925,0
"6000","chuga",28,3.69606663268925,0
"6001","collie",28,3.69606663268925,0
"6002","Colorado",28,3.69606663268925,0
"6003","computers",28,3.69606663268925,0
"6004","cookbook",28,3.69606663268925,0
"6005","counts",28,3.69606663268925,0
"6006","cuddly",28,3.69606663268925,0
"6007","Dadda",28,3.69606663268925,0
"6008","Dale",28,3.69606663268925,0
"6009","discovered",28,3.69606663268925,0
"6010","doo+doo",28,3.69606663268925,0
"6011","doop",28,3.69606663268925,0
"6012","drown",28,3.69606663268925,0
"6013","eek",28,3.69606663268925,0
"6014","embarrassed",28,3.69606663268925,0
"6015","fascinated",28,3.69606663268925,0
"6016","Fox",28,3.69606663268925,0
"6017","Francisco",28,3.69606663268925,0
"6018","Frannie",28,3.69606663268925,0
"6019","fucking",28,3.69606663268925,0
"6020","gear",28,3.69606663268925,0
"6021","Graeme's",28,3.69606663268925,0
"6022","halves",28,3.69606663268925,0
"6023","hawk",28,3.69606663268925,0
"6024","hens",28,3.69606663268925,0
"6025","hoped",28,3.69606663268925,0
"6026","jobs",28,3.69606663268925,0
"6027","joker",28,3.69606663268925,0
"6028","Kansas",28,3.69606663268925,0
"6029","Kathy's",28,3.69606663268925,0
"6030","kicks",28,3.69606663268925,0
"6031","Kiki",28,3.69606663268925,0
"6032","Kyle",28,3.69606663268925,0
"6033","Land",28,3.69606663268925,0
"6034","larger",28,3.69606663268925,0
"6035","light's",28,3.69606663268925,0
"6036","lo",28,3.69606663268925,0
"6037","lobsters",28,3.69606663268925,0
"6038","luh",28,3.69606663268925,0
"6039","magical",28,3.69606663268925,0
"6040","marshmallow",28,3.69606663268925,0
"6041","Marvin",28,3.69606663268925,0
"6042","Mel",28,3.69606663268925,0
"6043","missiles",28,3.69606663268925,0
"6044","N",28,3.69606663268925,0
"6045","Noah's",28,3.69606663268925,0
"6046","Nurse",28,3.69606663268925,0
"6047","octagon",28,3.69606663268925,0
"6048","oops_a_daisy",28,3.69606663268925,0
"6049","otter",28,3.69606663268925,0
"6050","Owl",28,3.69606663268925,0
"6051","owlets",28,3.69606663268925,0
"6052","patty_cake",28,3.69606663268925,0
"6053","poking",28,3.69606663268925,0
"6054","polka",28,3.69606663268925,0
"6055","prehistoric",28,3.69606663268925,0
"6056","pu",28,3.69606663268925,0
"6057","Puerto",28,3.69606663268925,0
"6058","punishment",28,3.69606663268925,0
"6059","Renaldo",28,3.69606663268925,0
"6060","roars",28,3.69606663268925,0
"6061","Ronny",28,3.69606663268925,0
"6062","Rory",28,3.69606663268925,0
"6063","Scarry",28,3.69606663268925,0
"6064","secrets",28,3.69606663268925,0
"6065","servants",28,3.69606663268925,0
"6066","shaker",28,3.69606663268925,0
"6067","Shaun",28,3.69606663268925,0
"6068","shimmy",28,3.69606663268925,0
"6069","shove",28,3.69606663268925,0
"6070","sigh",28,3.69606663268925,0
"6071","simply",28,3.69606663268925,0
"6072","smokes",28,3.69606663268925,0
"6073","spear",28,3.69606663268925,0
"6074","sss",28,3.69606663268925,0
"6075","stared",28,3.69606663268925,0
"6076","stitches",28,3.69606663268925,0
"6077","strainer",28,3.69606663268925,0
"6078","straws",28,3.69606663268925,0
"6079","student",28,3.69606663268925,0
"6080","sunflower",28,3.69606663268925,0
"6081","sweaty",28,3.69606663268925,0
"6082","tasting",28,3.69606663268925,0
"6083","teething",28,3.69606663268925,0
"6084","Teletubby",28,3.69606663268925,0
"6085","tend",28,3.69606663268925,0
"6086","term",28,3.69606663268925,0
"6087","tinker+toy",28,3.69606663268925,0
"6088","Tramp",28,3.69606663268925,0
"6089","tug",28,3.69606663268925,0
"6090","twin",28,3.69606663268925,0
"6091","types",28,3.69606663268925,0
"6092","valentine's",28,3.69606663268925,0
"6093","Valentine's",28,3.69606663268925,0
"6094","Vasie",28,3.69606663268925,0
"6095","watermelons",28,3.69606663268925,0
"6096","webs",28,3.69606663268925,0
"6097","wink",28,3.69606663268925,0
"6098","wishing",28,3.69606663268925,0
"6099","american",27,3.56406425295035,0
"6100","Angel",27,3.56406425295035,0
"6101","Ant",27,3.56406425295035,0
"6102","Arizona",27,3.56406425295035,0
"6103","arrange",27,3.56406425295035,0
"6104","assume",27,3.56406425295035,0
"6105","beautifully",27,3.56406425295035,0
"6106","blocking",27,3.56406425295035,0
"6107","Bo",27,3.56406425295035,0
"6108","boink",27,3.56406425295035,0
"6109","bonus",27,3.56406425295035,0
"6110","bows",27,3.56406425295035,0
"6111","Carlos",27,3.56406425295035,0
"6112","Casey",27,3.56406425295035,0
"6113","characters",27,3.56406425295035,0
"6114","chef",27,3.56406425295035,0
"6115","Chucky",27,3.56406425295035,0
"6116","collecting",27,3.56406425295035,0
"6117","crummy",27,3.56406425295035,0
"6118","direct",27,3.56406425295035,0
"6119","Donald_Duck",27,3.56406425295035,0
"6120","doody",27,3.56406425295035,0
"6121","Duke",27,3.56406425295035,0
"6122","duty",27,3.56406425295035,0
"6123","ehrm",27,3.56406425295035,0
"6124","eleventh",27,3.56406425295035,0
"6125","Emily's",27,3.56406425295035,0
"6126","emperor",27,3.56406425295035,0
"6127","expression",27,3.56406425295035,0
"6128","fathers",27,3.56406425295035,0
"6129","fella",27,3.56406425295035,0
"6130","fetch",27,3.56406425295035,0
"6131","fins",27,3.56406425295035,0
"6132","Gaspard",27,3.56406425295035,0
"6133","Germany",27,3.56406425295035,0
"6134","Gigi's",27,3.56406425295035,0
"6135","girlie",27,3.56406425295035,0
"6136","grizzly",27,3.56406425295035,0
"6137","Han",27,3.56406425295035,0
"6138","happiness",27,3.56406425295035,0
"6139","hiccup",27,3.56406425295035,0
"6140","hides",27,3.56406425295035,0
"6141","highway",27,3.56406425295035,0
"6142","hotter",27,3.56406425295035,0
"6143","Howard",27,3.56406425295035,0
"6144","Inc",27,3.56406425295035,0
"6145","Jiminy",27,3.56406425295035,0
"6146","Joan",27,3.56406425295035,0
"6147","Joseph's",27,3.56406425295035,0
"6148","Kai",27,3.56406425295035,0
"6149","kissy",27,3.56406425295035,0
"6150","Koala",27,3.56406425295035,0
"6151","Lauren",27,3.56406425295035,0
"6152","Lizzie",27,3.56406425295035,0
"6153","Loi",27,3.56406425295035,0
"6154","miserable",27,3.56406425295035,0
"6155","mmmm",27,3.56406425295035,0
"6156","mole",27,3.56406425295035,0
"6157","muck",27,3.56406425295035,0
"6158","nature",27,3.56406425295035,0
"6159","navy",27,3.56406425295035,0
"6160","nightmares",27,3.56406425295035,0
"6161","Pablo",27,3.56406425295035,0
"6162","paintings",27,3.56406425295035,0
"6163","peep_peep",27,3.56406425295035,0
"6164","poops",27,3.56406425295035,0
"6165","professor",27,3.56406425295035,0
"6166","pronounce",27,3.56406425295035,0
"6167","R_two_D_two",27,3.56406425295035,0
"6168","racquet",27,3.56406425295035,0
"6169","rags",27,3.56406425295035,0
"6170","ray",27,3.56406425295035,0
"6171","recess",27,3.56406425295035,0
"6172","recorder's",27,3.56406425295035,0
"6173","replied",27,3.56406425295035,0
"6174","rivers",27,3.56406425295035,0
"6175","rod",27,3.56406425295035,0
"6176","rr",27,3.56406425295035,0
"6177","Ryan's",27,3.56406425295035,0
"6178","seahorse",27,3.56406425295035,0
"6179","section",27,3.56406425295035,0
"6180","Sergeant",27,3.56406425295035,0
"6181","Shamu",27,3.56406425295035,0
"6182","She",27,3.56406425295035,0
"6183","shelves",27,3.56406425295035,0
"6184","shield",27,3.56406425295035,0
"6185","signed",27,3.56406425295035,0
"6186","sixteenth",27,3.56406425295035,0
"6187","snoopy",27,3.56406425295035,0
"6188","snowball",27,3.56406425295035,0
"6189","snowed",27,3.56406425295035,0
"6190","Star_Wars",27,3.56406425295035,0
"6191","States",27,3.56406425295035,0
"6192","steady",27,3.56406425295035,0
"6193","Stef",27,3.56406425295035,0
"6194","stereo",27,3.56406425295035,0
"6195","stung",27,3.56406425295035,0
"6196","Sugar",27,3.56406425295035,0
"6197","sweeper",27,3.56406425295035,0
"6198","sweet+pea",27,3.56406425295035,0
"6199","Tanta's",27,3.56406425295035,0
"6200","Tickles",27,3.56406425295035,0
"6201","time+out",27,3.56406425295035,0
"6202","underoos",27,3.56406425295035,0
"6203","university",27,3.56406425295035,0
"6204","vehicle",27,3.56406425295035,0
"6205","warn",27,3.56406425295035,0
"6206","warning",27,3.56406425295035,0
"6207","washer",27,3.56406425295035,0
"6208","wiggles",27,3.56406425295035,0
"6209","Wolf",27,3.56406425295035,0
"6210","yeow",27,3.56406425295035,0
"6211","accidents",26,3.43206187321145,0
"6212","adding",26,3.43206187321145,0
"6213","Alan",26,3.43206187321145,0
"6214","Alexandra",26,3.43206187321145,0
"6215","anemone",26,3.43206187321145,0
"6216","Angela",26,3.43206187321145,0
"6217","Animals",26,3.43206187321145,0
"6218","arrest",26,3.43206187321145,0
"6219","badly",26,3.43206187321145,0
"6220","bandaids",26,3.43206187321145,0
"6221","beg",26,3.43206187321145,0
"6222","birthdays",26,3.43206187321145,0
"6223","Bloat",26,3.43206187321145,0
"6224","bouncer",26,3.43206187321145,0
"6225","breathing",26,3.43206187321145,0
"6226","buzzing",26,3.43206187321145,0
"6227","caca",26,3.43206187321145,0
"6228","Care_Bears",26,3.43206187321145,0
"6229","Carey",26,3.43206187321145,0
"6230","Christ",26,3.43206187321145,0
"6231","clue",26,3.43206187321145,0
"6232","cobwebs",26,3.43206187321145,0
"6233","complain",26,3.43206187321145,0
"6234","Connecticut",26,3.43206187321145,0
"6235","cooperative",26,3.43206187321145,0
"6236","copies",26,3.43206187321145,0
"6237","creamer",26,3.43206187321145,0
"6238","cushion",26,3.43206187321145,0
"6239","delicate",26,3.43206187321145,0
"6240","dining+room",26,3.43206187321145,0
"6241","Dinky",26,3.43206187321145,0
"6242","dollhouse",26,3.43206187321145,0
"6243","dominoes",26,3.43206187321145,0
"6244","dope",26,3.43206187321145,0
"6245","dragons",26,3.43206187321145,0
"6246","drinkie",26,3.43206187321145,0
"6247","dune",26,3.43206187321145,0
"6248","dutch",26,3.43206187321145,0
"6249","earthquake",26,3.43206187321145,0
"6250","eeat",26,3.43206187321145,0
"6251","effort",26,3.43206187321145,0
"6252","Elmer",26,3.43206187321145,0
"6253","Ernie's",26,3.43206187321145,0
"6254","experience",26,3.43206187321145,0
"6255","eyeballs",26,3.43206187321145,0
"6256","families",26,3.43206187321145,0
"6257","Family_Name",26,3.43206187321145,0
"6258","final",26,3.43206187321145,0
"6259","firehouse",26,3.43206187321145,0
"6260","flood",26,3.43206187321145,0
"6261","Franklin's",26,3.43206187321145,0
"6262","freak",26,3.43206187321145,0
"6263","gang",26,3.43206187321145,0
"6264","German",26,3.43206187321145,0
"6265","gluing",26,3.43206187321145,0
"6266","goal",26,3.43206187321145,0
"6267","Gumby",26,3.43206187321145,0
"6268","hated",26,3.43206187321145,0
"6269","House",26,3.43206187321145,0
"6270","huhuh",26,3.43206187321145,0
"6271","hurrah",26,3.43206187321145,0
"6272","immediately",26,3.43206187321145,0
"6273","joo",26,3.43206187321145,0
"6274","Kathryn",26,3.43206187321145,0
"6275","knots",26,3.43206187321145,0
"6276","lalala",26,3.43206187321145,0
"6277","Laney",26,3.43206187321145,0
"6278","leather",26,3.43206187321145,0
"6279","liking",26,3.43206187321145,0
"6280","lime",26,3.43206187321145,0
"6281","Lizzy",26,3.43206187321145,0
"6282","Lois'",26,3.43206187321145,0
"6283","Mack",26,3.43206187321145,0
"6284","maid",26,3.43206187321145,0
"6285","major",26,3.43206187321145,0
"6286","manage",26,3.43206187321145,0
"6287","might've",26,3.43206187321145,0
"6288","minus",26,3.43206187321145,0
"6289","modern",26,3.43206187321145,0
"6290","moo+cow",26,3.43206187321145,0
"6291","mower",26,3.43206187321145,1
"6292","nuuw",26,3.43206187321145,0
"6293","objects",26,3.43206187321145,0
"6294","opener",26,3.43206187321145,0
"6295","owns",26,3.43206187321145,0
"6296","Perri's",26,3.43206187321145,0
"6297","pew",26,3.43206187321145,0
"6298","pinched",26,3.43206187321145,0
"6299","plumber",26,3.43206187321145,0
"6300","positive",26,3.43206187321145,0
"6301","Q",26,3.43206187321145,0
"6302","ra",26,3.43206187321145,0
"6303","Raffi",26,3.43206187321145,0
"6304","reflection",26,3.43206187321145,0
"6305","reminded",26,3.43206187321145,0
"6306","Robin's",26,3.43206187321145,0
"6307","rockets",26,3.43206187321145,0
"6308","ruby",26,3.43206187321145,0
"6309","sandy",26,3.43206187321145,0
"6310","Scotty",26,3.43206187321145,0
"6311","searching",26,3.43206187321145,0
"6312","series",26,3.43206187321145,0
"6313","servant",26,3.43206187321145,0
"6314","shades",26,3.43206187321145,0
"6315","shishi",26,3.43206187321145,0
"6316","slices",26,3.43206187321145,0
"6317","spanked",26,3.43206187321145,0
"6318","sparkly",26,3.43206187321145,0
"6319","sprinkles",26,3.43206187321145,0
"6320","stretching",26,3.43206187321145,0
"6321","studio",26,3.43206187321145,0
"6322","Swat",26,3.43206187321145,0
"6323","sweety",26,3.43206187321145,0
"6324","Tasha",26,3.43206187321145,0
"6325","teaches",26,3.43206187321145,0
"6326","terribly",26,3.43206187321145,0
"6327","this's",26,3.43206187321145,0
"6328","tiles",26,3.43206187321145,0
"6329","tugboat",26,3.43206187321145,0
"6330","tummy+ache",26,3.43206187321145,0
"6331","undershirt",26,3.43206187321145,0
"6332","vampire",26,3.43206187321145,0
"6333","wavy",26,3.43206187321145,0
"6334","whiz",26,3.43206187321145,0
"6335","activity",25,3.30005949347255,0
"6336","acts",25,3.30005949347255,0
"6337","allowance",25,3.30005949347255,0
"6338","arguing",25,3.30005949347255,0
"6339","babye",25,3.30005949347255,0
"6340","Back",25,3.30005949347255,0
"6341","bawk",25,3.30005949347255,0
"6342","beam",25,3.30005949347255,0
"6343","beggars",25,3.30005949347255,0
"6344","Bert's",25,3.30005949347255,0
"6345","Blasingame",25,3.30005949347255,0
"6346","Bob's",25,3.30005949347255,0
"6347","bookie",25,3.30005949347255,0
"6348","bureau",25,3.30005949347255,0
"6349","Butter",25,3.30005949347255,0
"6350","C_J",25,3.30005949347255,0
"6351","canoe",25,3.30005949347255,0
"6352","Care",25,3.30005949347255,0
"6353","Carrots",25,3.30005949347255,0
"6354","chickies",25,3.30005949347255,0
"6355","Christina",25,3.30005949347255,0
"6356","clown's",25,3.30005949347255,0
"6357","clues",25,3.30005949347255,0
"6358","combs",25,3.30005949347255,0
"6359","contest",25,3.30005949347255,0
"6360","cools",25,3.30005949347255,0
"6361","crunching",25,3.30005949347255,0
"6362","cuddle",25,3.30005949347255,0
"6363","Curious",25,3.30005949347255,0
"6364","cursive",25,3.30005949347255,0
"6365","cutest",25,3.30005949347255,0
"6366","cutters",25,3.30005949347255,0
"6367","da_who",25,3.30005949347255,0
"6368","doot",25,3.30005949347255,0
"6369","dum_dum",25,3.30005949347255,0
"6370","dumper",25,3.30005949347255,0
"6371","easiest",25,3.30005949347255,0
"6372","Emmitt",25,3.30005949347255,0
"6373","erased",25,3.30005949347255,0
"6374","Ericka",25,3.30005949347255,0
"6375","faithful",25,3.30005949347255,0
"6376","frank",25,3.30005949347255,0
"6377","Funny",25,3.30005949347255,0
"6378","Gabby's",25,3.30005949347255,0
"6379","giants",25,3.30005949347255,0
"6380","glitter",25,3.30005949347255,0
"6381","grilled",25,3.30005949347255,0
"6382","grownup",25,3.30005949347255,0
"6383","handles",25,3.30005949347255,0
"6384","Hawkins",25,3.30005949347255,0
"6385","headlights",25,3.30005949347255,0
"6386","hive",25,3.30005949347255,0
"6387","Holland",25,3.30005949347255,0
"6388","holler",25,3.30005949347255,0
"6389","hollering",25,3.30005949347255,0
"6390","Huey",25,3.30005949347255,0
"6391","Humm",25,3.30005949347255,0
"6392","hyraxes",25,3.30005949347255,0
"6393","ick",25,3.30005949347255,0
"6394","insurance",25,3.30005949347255,0
"6395","itching",25,3.30005949347255,0
"6396","Jabba",25,3.30005949347255,0
"6397","jelly+beans",25,3.30005949347255,0
"6398","Jessica's",25,3.30005949347255,0
"6399","Joanne",25,3.30005949347255,0
"6400","junky",25,3.30005949347255,0
"6401","keeper",25,3.30005949347255,0
"6402","knapsack",25,3.30005949347255,0
"6403","knowing",25,3.30005949347255,0
"6404","Krista",25,3.30005949347255,0
"6405","lane",25,3.30005949347255,0
"6406","latch",25,3.30005949347255,0
"6407","lemons",25,3.30005949347255,0
"6408","lifting",25,3.30005949347255,0
"6409","lungs",25,3.30005949347255,0
"6410","Male",25,3.30005949347255,0
"6411","Missus_Bolton",25,3.30005949347255,0
"6412","Mixon",25,3.30005949347255,0
"6413","mosquitos",25,3.30005949347255,0
"6414","moth",25,3.30005949347255,0
"6415","mumbling",25,3.30005949347255,0
"6416","nae",25,3.30005949347255,0
"6417","nugget",25,3.30005949347255,0
"6418","nuggets",25,3.30005949347255,0
"6419","p+j",25,3.30005949347255,0
"6420","Paris",25,3.30005949347255,0
"6421","patience",25,3.30005949347255,0
"6422","pedals",25,3.30005949347255,0
"6423","peeing",25,3.30005949347255,0
"6424","peepee",25,3.30005949347255,0
"6425","pitch",25,3.30005949347255,0
"6426","pooped",25,3.30005949347255,0
"6427","pregnant",25,3.30005949347255,0
